Tweet,etiqueta
"Ahora que la Industria con ayuda de su Ministerio y de la prensa está empezando a vender la moto (y el coche) de q lo menos riesgoso para la COVID-19 es el desplazamiento individual en coche privado, ¿cómo vamos a contrarrestar desde la promoción de la salud y el ecologismo?",-1.0
Discernir es diferenciar entre la inteligencia y la pendejez #COVID,1.0
"Agentes de la Unidad Especial de Tráfico #UET inspeccionan a diario lineas de autobuses, para que se cumplan las normas de seguridad decretadas por el estado de alarma🚨.  #Covid_19 #estamosporti #Madrid https://t.co/uheiF9jaiD",1.0
"""Feliz"" #DiadelaEnfermeria compañeros, porque a pesar TODO nadie nos quita las ganas de seguir cuidando.Una mención especial a los compañeros que han perdido la vida cuidando de los otros.💫💫 Queremos seguir siendo VISIBLES #NiHeroesNiMartires #sanitarios #COVID_19 https://t.co/kwDYUPy8FW",1.0
@KaRuKu9 @AntonioMaestre @anarosaq No sé qué es peor si echar a Antonio del programa o que la presentadora diga “me da igual lo que digáis”. Vaya #Television enferma. Es peor que el #Covid_19,-1.0
Refuerza CEPCO acciones de sanitización en municipios con COVID-19 - https://t.co/4ar8dFeE3V,1.0
Refuerza CEPCO acciones de sanitización en municipios con COVID-19 - https://t.co/AeEgtPrhQA,1.0
para hacer frete al coronavirus. Es necesario recordar que los Técnicos de Cuidados de Enfermería (TCE) son el segundo colectivo de profesionales sanitarios “más afectado” por el Covid-19.  Sí se puede Canarias considera fundamental robustecer la Sanidad Pública,1.0
"No es por  roñoseria si no por coherencia . Si una persona es Donante de Sangre durante 20 años. Contribuye con Cruz Roja ,todos los meses desde hace cinco años con una aportación mensual. ""NO SE HA GANADO UNA PRUEBA DEL COVID-19, GRATIS."" https://t.co/pZsG9YxPwV",1.0
https://t.co/wucGINYuIZ hace posible que cualquier biblioteca pública construya rápidamente un espacio público digital para apoyar a los músicos locales en la crisis COVID-19. #universoabierto https://t.co/HoHiZWuFV9,1.0
Díaz Ayuso dirá que la postura del misionero favorece el Covid-19 😂😂😂😂 https://t.co/08pG2WidTg,1.0
"Que el COVID-19 causa problemas de piel ya lo sabía yo desde hace semanas, más que nada porque me lo contó una persona que lo había pillado.",-1.0
"Comienza la vuelta al trabajo en la mayor parte de Rusia. En las últimas horas murieron 107 personas con covid-19, el récord es 108. Los infectados diarios rondan de nuevo los 11 mil. Ojalá no se equivoquen con la flexibilización de un aislamiento que tampoco se respetó del todo. https://t.co/cJJFLsQHoV",1.0
"Durante el brote de COVID-19 se ha percibido una drástica caída en los casos nuevos de procesos inflamatorios agudos quirúrgicos (apendicitis, colecistitis, diverticulitis y absceso perianal). Un grupo de hospitales madrileños se han unido para analizarlo en el estudio PIACO.",-1.0
"Mucho día y año de la Enfermería, mucho aplaudir, mucho decir que somos héroes pero cuando pase la crisis del covid-19 volverán las agresiones, los gritos, la precariedad (más que ahora)... nos volverán a tratar como 💩 y olvidarán que todo lo que hacemos es para cuidarlos.",-1.0
"@elsantiaguinoo Deberías investigar más. Uruguay sin cuarentena total. Argentina en el basurero y se viene la hiperinflación. Parlamentarios italianos diciendo que la mayoría de las muertes no fueron por covid.  Suecia sin cuarentena y ahí siguen.   Murieron X cantidad, pero se debe comparar",-1.0
Las ventas europeas de coches eléctricos se disparan un 58% en el primer trimestre pese al Covid-19 https://t.co/Ko3IextlqR,-1.0
"La crisis del #Covid_19-19 un nuevo obstáculo para la inclusión de los niños con #discapacidad El estado de alarma y el confinamiento han situado a la población española ante una experiencia totalmente desconocida, tanto a nivel individual como colectivo https://t.co/OyvDT6Eu18",-1.0
Covid-19: Infarmed alerta para testes rápidos falsificados no mercado europeu https://t.co/Vw643hfBfA,-1.0
@PSOE No es lo mismo la gestión  del covid de Portugal que tener a 3000 muertos y como os gusta decir a los progres y muertas Sois unos inutiles,-1.0
"El empleo, la seguridad sanitaria, la formación y el apoyo desde el sector público, prioridades en las medidas para la Cultura riojana contra el COVID-19v https://t.co/1gQRk95nZU",1.0
Si el Covid vuelve cada año que Iglesias se olvide de mascarillas y reparta cianuro a los envejecientes. Si se llenan las UCI’s que las mastiquen y a morir rápidito. Más derechos para los hijos de la señora de… https://t.co/hBiK975tAN,-1.0
"@NihilisticOtter Si están llamando comunistas al gobierno solo por nacionalizar los hospitales privados durante la crisis y por ayudar a los que no pueden obtener ingresos por el covid, imagínate si hicieran eso JAJAJAJ",-1.0
#Colombia🇨🇴 Amazonas supera a Bogotá en contagios por Covid-19 en 24 horas    Aumentan los contagios y fallecidos en medio de una situación sanitaria precaria👉https://t.co/ECiyOGKDe0 https://t.co/wgG1H6jn7R,1.0
"🔝Gracias a la gestión previa y durante la actual pandemia por parte de @VicepresidenRM, que dirige @ifranco:   ✅El 98,11% de las personas mayores que viven en residencias de ancianos en la #Regiónde Murcia NO está contagiada.  🌐 @20m  👉🏻https://t.co/Jec9yfLvc2  #PolíticaÚtil https://t.co/QTpWjeuKRE",1.0
Covid-19: Infarmed alerta para testes rápidos falsificados no mercado europeu https://t.co/cfT1fABDtg,-1.0
"@ES_DOFUS vais a esperar que retro se muera del todo para hacer la fusión o como va ir la cosa? la excusa del covid os a funcionado bien al comienzo,ahora creo que ya no..",1.0
Familias de mayores se querellan contra Díaz Ayuso y diez directores de residencias. #Covid_19 #mayores #discapacidad  https://t.co/K6AuDSQRvG,1.0
¿Cuáles son algunas fotos raras que no se pueden explicar? LAS FOTOS CGI DEL COVID CUANDO AUN NO HA SIDO AISLADO Y NO SE CONOCE NADA SOBRE SU NATURALEZA. https://t.co/uwEUIpmFJX,-1.0
"#iSphere, el nuevo protector facial que nos remonta a la ciencia ficción de los 50, ha sido ideado como una respuesta a la #COVID_19. De código abierto, cualquiera puede producirlo, desarrollarlo y mejorarlo. https://t.co/iKtVfghQzP vía  @AD_Spain https://t.co/Q7q9JrVhbh",1.0
"Debido a la incertidumbre generada por el COVID-19 se ha suspendido el curso de verano que se iba a desarrollar en septiembre en el Pirineo. Es muy posible que se organice para el año que viene, cuando la situación se estabilice. ¡Gracias por vuestra comprensión! https://t.co/0KthW7M9es",1.0
#AyudaBiblioteca Manifestaciones clínicas de la enfermedad COVID-19  - Informe del Grupo de Análisis Científico de Coronavirus del ISCIII (GACC-ISCIII) (8.05.2020) https://t.co/xxKyraUyCH https://t.co/dODaEBJdx9,-1.0
La generación de las dos crisis: de la precariedad de 2008 a la del COVID-19 https://t.co/XlvMC3sSB5 vía @Hora25,-1.0
@pnique Es verdad que ha dicho que la d de covid viene por diciembre? Decidme que no es verdad jajajajajajaja,1.0
@MercheOficial Buenos dias! Te dejo a mis niñas y caes en la cama rendida jajajaja  #EsAhora #Covid_19 #FelizMartes,1.0
"O Ministerio de Sanidade, fixo públicas as 12 primeiras guías con especificacións técnicas para reducir o risco de contaxio pola covid-19, que poden descargarse de forma gratuita na seguinte ligazón: https://t.co/AR4Hb3QyhC",1.0
"Los juicios telemáticos, una alternativa a la distancia social que se reclama en la desescalada del Covid-19 https://t.co/6hEyahf3Kj",1.0
@ReivajMadrid83 @DonDR_4ever @SofiaaAller @janogarcia_ Ya estamos con las teorías conspiranoicas...  Los muertos totales día a día son públicos. Los muertos con test positivo de covid también y obviamente son menores que los muertos totales.  Será que estar encerrados os está pudriendo el cerebro.,-1.0
Admiro realmente el “sudapollismo” que tienen algunos proveedores cuando justifican una subida del 188% a la crisis del covid-19. Manda huevos😂😂🤦🏻‍♂️ #OleTú,1.0
"La última ocurrencia de Ayuso sobre el nombre de la enfermedad: Covid-19, ""coronavirus, diciembre, 19"" https://t.co/sD1VWJnjaH vía @eldiario_Madrid Pero eso sí, lo que hace está todo bien por gracia de la Virgen de la Macarena y del pseudolicenciado Casado.",1.0
Ojalá se confirme esta noticia. Inmunidad en personas que ya han pasado el #Covid .   https://t.co/bW4u7OTfLJ,1.0
@RedDevil712 😰y todo el cuadro te grita covid en la cara!!,-1.0
"@PabloIglesias No dañes el prestigio del gremio de los payasos, que tú lo único que sirves es para ser un podrido corrupto y mafioso comunista eres una peste peor que el covid tú familia tarde o temprano te pasa la factura hdpt.",-1.0
"Convocatoria, da @DeputacionOU , de subvencións a pequeñas empresas e autónomos dos municipios de Ourense de menos de 20.000 habitantes pola  crise do COVID-19   https://t.co/UizacPIZDs https://t.co/icznYxajhE",-1.0
"Henry Puhl, CEO de STILL en el área EMEA: “Hicimos la promesa a nuestros clientes de que los mantendríamos en activo”  @STILL_UK  #intralogistica #Covid_19 https://t.co/L8Pt8IzdCW",1.0
"💻 Más de 300 personas participan en el WEBINAR: CERTIFICACIÓN GLOBAL SAFE SITE. REAPERTURA TRAS LA CRISIS #Covid_19 celebrado junto a @BureauVeritasEs y @diputacioncadiz  Los participantes inscritos procedían de diferentes puntos de España, Portugal y América del Sur https://t.co/QPu1hsUzh6",1.0
"En el día de la enfermería queremos reconocer, especialmente a los que se encuentran en la primera línea en la atención de salud debido al COVID-19.  #12deMayo https://t.co/l3ajIEfoL0",1.0
@ImagenTVMex @Imagen_Mx Este Gobierno no quiere hacer pruebas porque está manejando mal la epidemia la está manejando como si fuera el NH1 de la gripe. El resultado de este es que al no hacer pruebas en el COVID-19 no sabe cuántos están infectados  cuántos son portadores cuántos asintomáticos etc.,-1.0
"""Mantelerías de un solo uso y productos monodosis: así serán los restaurantes del Post-Covid"" Vía @HostelVending  https://t.co/h16ihb3DxT  👉🏼https://t.co/tbMobkcYC8 🌏  #vending #restauracion #Covid_19 https://t.co/CGMnoAqxWN",1.0
"#Fuerza4T  AMLO, entre los líderes mundiales más aceptados por manejar bien el COVID-19. https://t.co/CYNd4QseMj",1.0
Organización estadounidense pide Nobel de la Paz para médicos cubanos por combatir COVID-19  https://t.co/pTBYfgM3ty https://t.co/ZhdO980inx,1.0
Investigadores del IEP forman parte del Grupo de Trabajo que asesora al Minsa por la COVID-19 https://t.co/BKIwp7JZn8,1.0
Pinche COVID me arruinaste mi última oportunidad de sacar la visa 😭😭😭😭😭😭😭,-1.0
Ya está aquí la Fase 1 de la desescalada y por fin podremos disfrutar un poco más de nuestras motos pero siempre respetando las normas para evitar más contagios.  #servicioscortés #desescalada #covid_19 https://t.co/8EB5ZHHQPH,1.0
"@mexico_aborto Aborto legal y seguro , un servicio esencial durante la pandemia por covid -19",1.0
Oigan ya conozco a alguien que no quería hacer caso a los cuidados para el covid-19 y adivinen que? Ya tiene covid 🙃,1.0
"@MiyerTorres @SaludCali @JorgeIvanOspina @AlcaldiaDeCali Se debería de contener en hospitales. Al momento de enviar a los covid de vuelta a sus casas , están contagiando a sus familias y vecinos.",1.0
"Un merecido homenaje a todas las que cuidan y sostienen la vida, antes, durante y después de la crisis de la #Covid_19. Gracias por la entrega para atenuar la fragilidad y la empatía para aliviar el dolor.  #DíadelaEnfermería  #DiadelaEnfermeria https://t.co/W2UtSdWDWj",-1.0
Twitter mostrará etiquetas en los tuits con información poco fiable sobre Covid-19 https://t.co/xZ1bbXfGnp,1.0
"#enfermeras #enfermeros ❤️🧡💙esto va para vosotros, por vuestra energía, por vuestro esfuerzo, por vuestro tesón Queremos enviaros un enorme GRACIAS y todo el ánimo del mundo en esta emergencia sanitaria #Covid_19  #diadelaenfermería #DIAMUNDIALDELAENFERMERIA  #COVID https://t.co/BF9JJBl2Qm",1.0
"Enhorabuena compañeros por vuestra profesionalidad, vuestra pasión y por vuestra entrega a los demás. ¡Seguimos!  #EsteVirusLoParamosUnidos #COVIDー19 #Covid_19 #covid19ESP",1.0
🇲🇽 @BBVA_Mex y @SantanderMx ya han desarrollo y entregado al Gobierno de México (@GobiernoMX) la plataforma digital completa de prevención del #COVID19 📲. ¡Mira! 👉 https://t.co/qYgIiAIQg7 https://t.co/EQENYJBuik,1.0
"@FonsiLoaiza Bueno, vosotros lleváis convirtiendo la tragedia del covid en una fiestecita frívola con tal de blanquear al gobierno, los vuestros han insultado a otros partidos políticos en la televisión pública y adoctrinado en ideología de género en prime time, todavía hay margen.",-1.0
#ÚltimaHora | #España obligará a una cuarentena de 14 días a quien venga del extranjero #Coronavirus #Covid_19 #malaga #Noticias https://t.co/USnY4Z1xTP,-1.0
"Vecinos en Naucalpan organizan “Covid Fest” en contingencia – Noticieros Televisa. Bien decían: Pinch... Nacos y pendej... y toda vía se ponen al ped...? Esos q detuvieron, enciérrenlos hasta un año! Que Ching... a su PM. Y de enfermarse NI los atiendan https://t.co/EPulLNJqsH",1.0
"Pasamos el punto de no retorno del calentamiento global, ya hay países viviendo la escases de agua potable, se viene una recesión económica brutal y de paso el covid muta velozmente y puedes enfermarte varias veces, este año parece una película catástrofe.",-1.0
"Un estudio respalda la inmunidad del 98,7% de pacientes leves de Covid-19 curados Léelo en: @cronicaglobal https://t.co/aYKmmDxHYQ",1.0
"@MADRID @angele011 Buenos días, este es la información que disponemos sobre obras en viviendas y locales https://t.co/6VdGJz2cAM si considera que no están cumpliendo la normativa puede llamar a Policía Municipal en el 092, un saludo.",1.0
"Nos vemos este jueves⌚️18:00h @IBM_ES presentará el #CallforCode 2020 organizado por @bcntechcity https://t.co/eUOzCAbESX Se hablarán de algunas iniciativas por el #Covid_19 cc: Javier Valencia, @MiquelMarti11, @landreu, @npastohe @lureyit 🔵",1.0
Países evitarán otra ola de COVID-19 si detectan rápido brotes en grupos https://t.co/Bk5jQkutZL,-1.0
"👉🏻 Rendimos homenaje a l@s profesionales de Enfermería   ▪ Esenciales en el sistema sanitario y en la crisis del COVID-19  ▪ Trabajando sin descanso, con alto riesgo y tasa de contagios que denunciamos en todo momento  https://t.co/YWBvEUqCDn  #DiaDeLaEnfermeria #CCOOseMueve https://t.co/gBEIzvA7Qt",1.0
El @GVAsalualicante  crea el proyecto #Fisiocuidados para la rehabilitación del paciente con #Covid19  https://t.co/3RTIeuTqOJ,1.0
@Hospital_FJD Muchos pacientes seguimos a la espera de que puedan abrir su departamento de oftalmología para las consultas de revisión que están pendientes desde Marzo por la crisis del COVID. No llegan a ser tan urgentes como para ir a Urgencias pero sí son muy necesarias. Esperamos noticias.,-1.0
"@Worthy_high @manuel_llamas Léete cómo son las pruebas: “Dado que el anticuerpo del covid19 IgM, empieza a generarse un tiempo después del día de la infección, un análisis antes de que el mencionado anticuerpo este presente, dará negativo, pudiendo ser un falso negativo”. https://t.co/EBtpw5iSra",-1.0
👉Navegando en la 'infodemia': informe de @risj_oxford sobre el consumo de información en 6 países sobre Covid-19. En todos ha habido un aumento de consumo de noticias. En redes sociales es donde se concentra la mayor parte de la información falsa https://t.co/QgpFCkpL6W,1.0
Hay 7 u 8 buenas candidatas para vacuna contra COVID-19 https://t.co/BvKKcMZwkl,1.0
"Las marcas reaccionan, con hechos y con publicidad, ante la crisis del COVID-19 https://t.co/pcqJQRk3hd https://t.co/1dt6ZKQSWR",-1.0
COVID-19 ha provocado 111 muertes entre personal de salud en México https://t.co/ZPhyFjEvm3 https://t.co/xdAepzx30x,-1.0
#DíadelaEnfermería #Covid_19 ha demostrado que invertir en más enfermeras y enfermeros mejora la salud de todos. Necesitamos más para cuidar mejor.   https://t.co/j2VvOowbpE,1.0
